GEOID,County,Borough,population,median_income,pct_hispanic,pct_white,pct_black,pct_native,pct_asian,poverty_pct,child_poverty_pct,commute_drive_pct,commute_carpool_pct,commute_transit_pct,commute_walk_pct,commute_work_home_pct,mean_commute,n_listings,n_unique_hosts,n_entire_home,availability_365,number_of_reviews,share_entire_home,listings_per_1000_residents,median_income_z,pct_white_z,poverty_pct_z,gentrification_proxy,gentrifying,listings_per_1000_capped
36061011600,New York,Manhattan,3076,72152.0,4.9,63.0,11.6,0.7,13.0,5.4,0.0,3.2,1.7,44.0,36.0,6.9,25.7,23.0,20.0,19.0,149.52173913043478,6.478260869565218,0.8260869565217391,7.477243172951885,0.45808155846209353,0.9845421137131372,-1.0701520567464877,2.5127757289217185,1,7.477243172951885
36061011700,New York,Manhattan,3870,107125.0,21.6,52.4,8.8,0.0,15.1,12.4,26.8,2.5,0.0,53.2,27.6,2.5,26.8,,,,,,,0.0,1.680180100674418,0.6360220050114099,-0.5411803673506302,2.857382473036458,1,0.0
36061011800,New York,Manhattan,9296,125588.0,3.9,86.4,0.4,0.0,7.8,6.5,0.0,8.0,0.3,34.5,40.7,8.6,25.5,43.0,32.0,35.0,173.53488372093022,9.186046511627907,0.813953488372093,4.6256454388984505,2.3253522444672337,1.7539166932999688,-0.9870279341271387,5.066296871894341,1,4.6256454388984505
36061011900,New York,Manhattan,1068,11671.0,23.6,35.5,35.4,0.0,1.4,55.5,,0.0,0.0,23.9,55.9,15.6,16.5,109.0,26.0,28.0,177.61467889908258,34.6605504587156,0.2568807339449541,102.05992509363296,-1.6553700165112744,0.0803625864209205,2.715773891643864,-4.290781321734218,0,9.797518011880051
36061012000,New York,Manhattan,3158,148833.0,5.7,87.6,1.3,0.4,5.1,6.4,0.0,8.8,0.0,31.5,34.2,18.7,24.5,17.0,13.0,15.0,194.52941176470588,41.23529411764706,0.8823529411764706,5.383153894870171,3.1376268738592072,1.793371799945447,-0.9945846725470796,5.9255833463517344,1,5.383153894870171
36061012100,New York,Manhattan,8192,62301.0,19.3,61.2,4.3,0.0,12.6,9.9,6.9,3.7,0.9,41.8,42.1,7.5,25.8,,,,,,,0.0,0.113847642603185,0.9253594537449193,-0.7300988278491508,1.7693059241972553,1,0.0
36061012200,New York,Manhattan,3126,156218.0,3.5,94.1,0.0,0.0,2.4,3.2,0.0,15.9,1.0,17.3,34.4,18.4,23.1,23.0,10.0,22.0,179.65217391304347,9.130434782608695,0.9565217391304348,7.3576455534229055,3.3956887425647233,2.007086960941789,-1.236400301985186,6.639176005491698,1,7.3576455534229055
36061012400,New York,Manhattan,10402,117225.0,9.1,70.7,4.1,0.0,13.7,7.1,8.2,5.5,2.6,45.8,29.1,3.7,28.2,56.0,32.0,45.0,204.57142857142856,9.571428571428571,0.8035714285714286,5.383580080753701,2.033115086987988,1.2377123813549578,-0.9416875036074939,4.212514971950439,1,5.383580080753701
36061012500,New York,Manhattan,2483,150682.0,7.2,56.6,2.4,0.3,31.9,8.8,0.0,5.6,2.3,36.4,47.7,3.1,23.4,144.0,51.0,103.0,230.01388888888889,20.99305555555556,0.7152777777777778,57.99436165928312,3.202238437195226,0.7741148782705849,-0.8132229504684998,4.789576265934311,1,9.797518011880051
36061012600,New York,Manhattan,12427,112614.0,6.1,76.4,1.4,0.0,13.1,2.7,0.0,5.7,0.8,43.7,31.1,9.8,34.9,,,,,,,0.0,1.8719880353155254,1.425124137920981,-1.27418399408489,4.571296167321396,1,0.0
36061012700,New York,Manhattan,6974,69578.0,26.1,53.6,3.1,0.0,15.2,12.5,2.7,4.0,0.8,43.7,36.6,7.8,25.3,241.0,144.0,145.0,193.01659751037343,28.946058091286307,0.6016597510373444,34.55692572411816,0.36813555303920953,0.6754771116568886,-0.5336236289306895,1.5772362936267876,1,9.797518011880051
36061012800,New York,Manhattan,6226,175259.0,5.8,89.4,0.1,0.0,2.1,4.5,3.0,11.0,3.1,40.5,26.2,10.5,26.0,16.0,14.0,16.0,88.9375,19.125,1.0,2.56986829424992,4.0610585519109295,1.8525544599136652,-1.1381627025259553,7.0517757143505495,1,2.56986829424992
36061012900,New York,Manhattan,5755,111290.0,15.0,56.0,5.1,0.0,20.1,12.5,3.0,5.7,0.0,48.2,33.0,3.0,28.5,,,,,,,0.0,1.825722102456202,0.7543873249478456,-0.5336236289306895,3.1137330563347367,1,0.0
36061013000,New York,Manhattan,3277,244375.0,4.8,89.5,0.4,0.0,3.7,7.1,0.0,25.3,5.8,19.1,22.2,12.3,21.2,8.0,4.0,7.0,208.0,1.625,0.875,2.4412572474824534,6.476252068153373,1.8558423854674548,-0.9416875036074939,9.273781957228321,1,2.4412572474824534
36061013100,New York,Manhattan,2775,85195.0,17.9,59.9,4.1,0.0,16.0,20.0,0.0,3.3,0.7,44.4,42.8,4.3,27.5,126.0,58.0,60.0,220.8492063492064,28.484126984126984,0.4761904761904761,45.4054054054054,0.9138569076193105,0.8826164215456508,0.033131752564872156,1.763341576600089,1,9.797518011880051
36061013200,New York,Manhattan,10095,78647.0,5.8,85.6,0.0,0.0,5.9,7.0,0.0,7.3,2.9,58.9,18.0,2.6,33.3,,,,,,,0.0,0.6850432155023545,1.7276132888696494,-0.9492442420274346,3.3619007463994386,1,0.0
36061013300,New York,Manhattan,4858,81974.0,22.8,56.1,4.0,0.3,15.0,14.5,0.0,4.0,0.4,50.5,35.4,3.3,25.3,179.0,96.0,138.0,212.13966480446928,19.726256983240223,0.770949720670391,36.84643886372993,0.8013020966375275,0.7576752505016355,-0.38248886053187303,1.941466207671036,1,9.797518011880051
36061013400,New York,Manhattan,11688,97801.0,7.9,79.9,1.8,0.0,6.6,14.3,22.5,6.2,1.6,59.4,22.9,3.6,27.0,210.0,64.0,195.0,234.8428571428572,7.104761904761904,0.9285714285714286,17.967145790554415,1.3543617034083066,1.5402015323036267,-0.39760233737175465,3.292165573083688,1,9.797518011880051
36061013500,New York,Manhattan,6384,62290.0,36.3,40.9,9.1,0.0,13.3,18.6,26.6,6.9,1.1,41.0,39.5,3.7,28.0,,,,,,,0.0,0.11346325796462567,0.2579105663255739,-0.07266258531429924,0.44403640960449886,0,0.0
36061013600,New York,Manhattan,15880,108587.0,7.5,84.1,1.2,0.0,5.0,3.1,0.0,8.4,0.9,58.2,12.0,6.2,31.5,,,,,,,0.0,1.7312683135447586,1.6782944055628013,-1.2439570404051266,4.653519759512687,1,0.0
36061013700,New York,Manhattan,6698,142982.0,4.8,76.0,1.0,0.3,16.8,8.4,7.2,4.8,1.2,40.0,36.7,13.3,24.0,201.0,89.0,121.0,209.6965174129353,20.27363184079602,0.6019900497512438,30.008957897879963,2.9331691902036927,1.4119724357058212,-0.8434499041482632,5.188591530057778,1,9.797518011880051
36061013800,New York,Manhattan,13162,118358.0,6.8,82.9,1.3,0.0,7.5,7.4,0.0,4.5,2.1,63.6,12.3,9.7,31.3,99.0,74.0,83.0,151.26262626262627,18.505050505050505,0.8383838383838383,7.521653244187814,2.0727067047595993,1.638839298917323,-0.9190172883476714,4.630563292024593,1,7.521653244187814
36061013900,New York,Manhattan,8252,91952.0,9.9,67.3,5.6,0.0,11.5,7.3,0.0,2.2,1.0,56.2,28.0,10.4,30.0,94.0,71.0,74.0,145.27659574468086,14.45744680851064,0.7872340425531915,11.391177896267571,1.1499739078688938,1.1259229125261019,-0.9265740267676121,3.202470847162608,1,9.797518011880051
36061014000,New York,Manhattan,7671,137700.0,5.1,84.9,1.4,0.0,7.4,6.9,13.2,8.7,1.1,61.2,11.6,8.9,26.8,23.0,18.0,17.0,180.69565217391303,19.0,0.7391304347826086,2.99830530569678,2.7485946755791106,1.7045978099931207,-0.9568009804473755,5.409993466019606,1,2.99830530569678
36061014200,New York,Manhattan,4467,235455.0,4.9,88.1,0.2,0.8,1.9,5.9,9.3,8.8,4.9,27.8,24.6,14.9,24.1,12.0,5.0,12.0,167.91666666666666,26.916666666666668,1.0,2.686366689053056,6.164551070339805,1.8098114277143964,-1.0323683646467836,9.006730862700985,1,2.686366689053056
36061014300,New York,Manhattan,5,,40.0,0.0,40.0,0.0,0.0,100.0,,,,,,,,2.0,2.0,0.0,154.0,3.5,0.0,400.0,-0.15857623396122988,-1.0868509851744863,6.07852248851753,-7.323949707653246,0,9.797518011880051
36061014401,New York,Manhattan,5228,101750.0,5.7,85.7,0.3,0.0,6.4,4.1,0.0,9.0,0.0,52.6,21.9,11.8,33.6,46.0,24.0,37.0,207.1086956521739,5.956521739130435,0.8043478260869565,8.798775822494262,1.4923557886511074,1.7309012144234397,-1.1683896562057186,4.391646659280266,1,8.798775822494262
36061014402,New York,Manhattan,7675,117656.0,2.8,86.0,2.9,0.0,5.6,5.4,0.0,9.7,1.4,58.8,11.8,11.1,33.9,31.0,20.0,21.0,169.06451612903226,3.161290322580645,0.6774193548387096,4.039087947882736,2.0481759760079035,1.740764991084809,-1.0701520567464877,4.8590930238392005,1,4.039087947882736
36061014500,New York,Manhattan,5195,161685.0,8.4,72.9,3.6,0.0,12.3,4.4,0.0,3.3,1.3,50.9,28.9,10.7,25.4,27.0,26.0,20.0,192.4814814814815,29.33333333333333,0.7407407407407407,5.19730510105871,3.586727907928712,1.3100467435383352,-1.145719440945896,6.042494092412943,1,5.19730510105871
36061014601,New York,Manhattan,4463,120257.0,5.4,79.1,1.1,1.3,11.0,3.8,0.0,6.0,0.7,68.8,15.5,5.7,32.2,23.0,22.0,18.0,168.1304347826087,15.391304347826088,0.782608695652174,5.153484203450594,2.1390654709981605,1.5138981278733075,-1.191059871465541,4.844023470337008,1,5.153484203450594
36061014602,New York,Manhattan,7748,97632.0,7.2,83.7,1.2,0.0,7.2,4.4,2.7,3.5,0.7,70.2,12.7,8.7,30.7,41.0,30.0,34.0,166.02439024390245,14.560975609756095,0.8292682926829268,5.291688177594218,1.3484561575977132,1.665142703347642,-1.145719440945896,4.1593183018912505,1,5.291688177594218
36061014700,New York,Manhattan,3161,137328.0,10.9,57.9,2.9,0.0,23.8,3.0,0.9,5.9,0.8,48.5,29.7,5.7,24.5,9.0,9.0,7.0,80.11111111111111,1.4444444444444444,0.7777777777777778,2.8472002530844667,2.735595485984195,0.8168579104698532,-1.2515137788250676,4.803967175279116,1,2.8472002530844667
36061014801,New York,Manhattan,3081,167667.0,6.5,76.8,2.0,0.4,8.9,4.4,4.1,9.7,0.5,66.7,11.4,6.2,29.4,11.0,8.0,9.0,175.36363636363637,11.090909090909092,0.8181818181818182,3.5702693930542035,3.7957632631888876,1.4382758401361402,-1.145719440945896,6.379758544270924,1,3.5702693930542035
36061014802,New York,Manhattan,6751,109493.0,7.1,76.6,1.5,0.0,9.9,5.1,6.6,6.1,2.1,66.8,11.3,10.3,31.1,59.0,27.0,55.0,227.20338983050848,4.745762711864407,0.9322033898305084,8.739446007998815,1.7629276301388273,1.4316999890285604,-1.0928222720063103,4.287449891173698,1,8.739446007998815
36061014900,New York,Manhattan,5934,154972.0,7.3,78.1,0.9,0.1,11.9,5.1,4.9,10.7,3.8,46.6,24.3,7.6,27.9,15.0,12.0,12.0,217.0,22.2,0.8,2.5278058645096055,3.352148446233366,1.4810188723354085,-1.0928222720063103,5.925989590575085,1,2.5278058645096055
36061015001,New York,Manhattan,1952,151625.0,2.8,88.0,0.0,0.0,8.1,12.4,13.2,8.2,7.2,57.3,14.9,8.1,29.2,,,,,,,0.0,3.235190683937176,1.8065235021606068,-0.5411803673506302,5.582894553448414,1,0.0
36061015002,New York,Manhattan,5171,156500.0,12.6,83.5,0.8,0.0,2.8,3.5,2.6,8.2,1.3,49.1,6.9,16.9,28.0,3.0,3.0,3.0,181.0,0.3333333333333333,1.0,0.5801585766776253,3.4055429669350628,1.6585668522400623,-1.2137300867253635,6.277839905900489,1,0.5801585766776253
36061015100,New York,Manhattan,7481,67125.0,27.9,45.5,9.0,0.0,15.3,21.9,37.3,4.6,0.0,61.2,21.4,4.6,32.4,,,,,,,0.0,0.2824177786404781,0.40915514179990836,0.17670978254374767,0.5148631378966387,0,0.0
36061015200,New York,Manhattan,7574,82308.0,23.0,53.3,9.3,0.0,10.0,13.1,4.4,6.3,2.0,66.1,5.8,13.4,34.5,17.0,14.0,15.0,196.1764705882353,3.764705882352941,0.8823529411764706,2.244520728809084,0.8129734120265109,0.6656133349955188,-0.48828319841104456,1.966869945433074,1,2.244520728809084
36061015300,New York,Manhattan,9358,140083.0,10.6,78.4,1.3,0.2,7.9,4.0,0.0,3.2,1.5,53.0,23.4,6.6,25.4,,,,,,,0.0,2.8318663659142826,1.4908826489967786,-1.1759463946256594,5.498695409536721,1,0.0
36061015400,New York,Manhattan,14693,80803.0,12.4,69.8,4.1,0.0,9.3,9.2,5.1,4.6,3.9,67.1,14.5,5.0,37.9,,,,,,,0.0,0.7603826046599839,1.2081210513708487,-0.7829959967887367,2.751499652819569,1,0.0
36061015500,New York,Manhattan,10151,106157.0,1.7,79.6,1.4,0.0,11.8,5.8,6.3,5.1,1.9,64.0,12.3,12.1,29.7,,,,,,,0.0,1.6463542524811967,1.5303377556422568,-1.0399251030667245,4.216617111190178,1,0.0
36061015601,New York,Manhattan,5408,88620.0,13.6,64.9,5.2,0.0,14.6,9.7,23.0,10.1,1.5,67.0,14.1,5.1,35.3,53.0,22.0,49.0,252.4528301886793,13.39622641509434,0.9245283018867924,9.800295857988166,1.0335403064434665,1.047012699235145,-0.7452123046890325,2.825765310367644,1,9.797518011880051
36061015602,New York,Manhattan,2217,50455.0,40.7,19.5,17.0,0.0,21.3,21.7,29.2,3.8,1.8,82.2,8.8,3.4,32.6,15.0,14.0,9.0,157.33333333333334,14.066666666666666,0.6,6.7658998646820026,-0.3000996690671663,-0.44570550218546007,0.16159630570386607,-0.9074014769564924,0,6.7658998646820026
36061015700,New York,Manhattan,9521,122734.0,7.0,81.9,1.4,0.0,6.7,6.5,0.0,3.7,2.0,63.9,14.8,12.8,28.3,70.0,57.0,54.0,121.12857142857143,16.271428571428572,0.7714285714285715,7.352168889822498,2.2256219027901123,1.6059600433794243,-0.9870279341271387,4.818609880296675,1,7.352168889822498
36061015801,New York,Manhattan,5799,136750.0,7.0,80.1,3.5,0.0,6.8,4.8,6.7,4.6,0.9,61.9,15.3,9.3,29.1,34.0,21.0,31.0,181.52941176470588,12.0,0.9117647058823528,5.863079841351957,2.715397820430805,1.5467773834112062,-1.1154924872661327,5.377667691108144,1,5.863079841351957
36061015802,New York,Manhattan,4808,100642.0,11.2,57.9,4.9,0.0,22.0,5.7,3.1,4.5,0.2,67.5,23.1,2.5,28.7,23.0,15.0,21.0,222.56521739130437,7.130434782608695,0.9130434782608696,4.78369384359401,1.4536377723307672,0.8168579104698532,-1.0474818414866653,3.3179775242872855,1,4.78369384359401
36061015900,New York,Manhattan,9120,117900.0,6.2,83.4,2.5,0.0,6.4,10.9,0.0,2.9,1.5,73.2,7.9,9.1,30.1,75.0,34.0,72.0,217.6266666666667,7.44,0.96,8.223684210526315,2.0567023261723105,1.6552789266862724,-0.6545314436497426,4.366512696508325,1,8.223684210526315
36061016001,New York,Manhattan,3861,222222.0,5.8,84.4,0.3,0.0,6.9,2.0,0.9,13.8,2.3,41.8,8.8,18.5,33.5,4.0,4.0,2.0,176.0,10.5,0.5,1.036001036001036,5.7021363501529265,1.6881581822241714,-1.3270811630244759,8.717375695401573,1,1.036001036001036
36061016002,New York,Manhattan,3562,87167.0,10.8,65.0,4.0,0.0,15.3,11.0,5.3,5.6,0.0,46.6,33.4,11.4,24.1,5.0,5.0,2.0,34.4,8.8,0.4,1.403705783267827,0.9827665900955838,1.0503006247889346,-0.6469747052298018,2.68004192011432,1,1.403705783267827
36061016100,New York,Manhattan,6189,126727.0,4.0,84.0,2.3,0.1,7.4,2.8,0.0,6.0,1.2,65.3,15.3,3.9,29.5,43.0,38.0,33.0,136.27906976744185,18.32558139534884,0.7674418604651163,6.947810631766036,2.36515352658715,1.6750064800090116,-1.2666272556649492,5.306787262261111,1,6.947810631766036
36061016200,New York,Manhattan,9195,21577.0,50.7,6.9,36.5,0.0,4.8,40.1,54.9,11.1,0.4,58.3,21.9,4.9,33.8,,,,,,,0.0,-1.3092141774595691,-0.8599841219629848,1.5520361749729774,-3.7212344743955317,0,0.0
36061016300,New York,Manhattan,7101,109971.0,4.7,80.0,1.0,0.0,12.7,8.6,2.4,3.8,0.0,71.0,11.4,8.9,29.1,96.0,36.0,49.0,164.15625,17.583333333333332,0.5104166666666666,13.51922264469793,1.779630889887133,1.5434894578574165,-0.8283364273083815,4.151456775052931,1,9.797518011880051
36061016400,New York,Manhattan,6901,33493.0,44.2,13.8,26.8,0.0,11.6,24.1,32.3,8.9,0.0,66.2,17.5,1.2,36.9,30.0,28.0,13.0,119.16666666666669,12.6,0.4333333333333333,4.34719605854224,-0.8928207817256585,-0.6331172587514832,0.34295802778244594,-1.8688960682595877,0,4.34719605854224
36061016500,New York,Manhattan,6760,126346.0,12.6,74.1,5.1,0.0,5.7,6.2,0.0,5.9,1.4,71.2,6.3,11.6,33.9,97.0,38.0,84.0,243.41237113402065,14.185567010309278,0.865979381443299,14.349112426035502,2.351839840469777,1.3495018501838134,-1.0096981493869612,4.711039840040552,1,9.797518011880051
36061016600,New York,Manhattan,7313,35306.0,55.6,24.0,14.4,0.0,4.4,24.5,30.4,3.2,0.6,71.9,16.0,5.2,30.8,86.0,69.0,52.0,157.93023255813952,28.011627906976745,0.6046511627906976,11.759879666347599,-0.8294672044794702,-0.29774885226491554,0.37318498146220913,-1.5004010382065949,0,9.797518011880051
36061016700,New York,Manhattan,6468,113276.0,6.8,82.9,0.4,0.0,8.4,8.0,7.9,3.0,2.2,67.7,11.6,10.4,26.7,68.0,31.0,26.0,204.86764705882356,4.852941176470588,0.3823529411764705,10.513296227581941,1.8951210017451872,1.638839298917323,-0.8736768578280265,4.407637158490537,1,9.797518011880051
36061016800,New York,Manhattan,4693,26136.0,41.1,17.8,34.4,0.0,5.1,37.5,52.6,8.6,0.9,69.9,15.7,0.6,35.2,7.0,7.0,2.0,109.57142857142856,63.57142857142857,0.2857142857142857,1.4915832090347325,-1.149904216805751,-0.501600236599888,1.355560976054516,-3.007065429460155,0,1.4915832090347325
36061016900,New York,Manhattan,7864,107401.0,6.3,80.9,2.7,0.0,8.0,7.5,0.0,2.7,0.0,73.9,7.3,7.9,30.4,89.0,51.0,79.0,221.07865168539325,11.808988764044944,0.8876404494382022,11.31739572736521,1.6898246606964522,1.5730807878415256,-0.9114605499277306,4.174365998465708,1,9.797518011880051
36061017000,New York,Manhattan,7824,30711.0,46.9,7.9,25.2,0.0,16.1,30.1,31.1,4.1,0.6,82.4,10.3,0.8,36.9,,,,,,,0.0,-0.990035151223119,-0.8271048664250861,0.7963623329788952,-2.6135023506271002,0,0.0
36061017100,New York,Manhattan,9135,115331.0,10.9,75.1,6.3,0.0,4.8,8.4,0.0,4.5,2.1,77.7,6.2,7.0,30.6,31.0,31.0,22.0,101.48387096774194,13.129032258064516,0.7096774193548387,3.393541324575807,1.9669310410396807,1.3823811057217121,-0.8434499041482632,4.192762050909656,1,3.393541324575807
36061017200,New York,Manhattan,5655,35017.0,62.9,9.5,21.8,0.0,4.5,22.5,32.9,4.5,1.1,72.5,11.4,7.3,32.0,61.0,37.0,38.0,175.327868852459,29.508196721311474,0.6229508196721312,10.786914235190096,-0.8395660372561654,-0.7744980575644479,0.2220502130633927,-1.836114307884006,0,9.797518011880051
36061017300,New York,Manhattan,8486,113750.0,20.2,62.8,4.0,0.0,9.6,3.9,0.0,6.6,2.6,73.6,4.0,9.1,35.4,73.0,44.0,67.0,199.94520547945208,21.767123287671232,0.9178082191780822,8.602403959462645,1.9116844852612893,0.9779662626055573,-1.1835031330456,4.073153880912447,1,8.602403959462645
36061017401,New York,Manhattan,4127,21435.0,46.4,12.8,34.9,0.0,5.9,36.6,50.3,6.2,6.5,68.4,5.6,9.5,39.6,26.0,21.0,12.0,164.19230769230768,36.92307692307692,0.4615384615384615,6.299975769323964,-1.3141762337027896,-0.6659965142893819,1.2875503302750486,-3.26772307826722,0,6.299975769323964
36061017402,New York,Manhattan,2309,37426.0,31.1,17.3,40.9,0.0,5.7,29.1,26.0,8.1,0.2,66.4,14.8,7.3,31.6,25.0,10.0,9.0,251.48,3.64,0.36,10.827197921177998,-0.7553858014116713,-0.5180398643688374,0.720794948779487,-1.9942206145599957,0,9.797518011880051
36061017500,New York,Manhattan,10840,137344.0,14.2,77.4,3.8,0.2,2.9,3.5,0.0,4.5,1.7,71.3,6.9,8.8,27.2,32.0,28.0,24.0,143.28125,12.9375,0.75,2.952029520295203,2.7361545909130087,1.4580033934588799,-1.2137300867253635,5.407888071097252,1,2.952029520295203
36061017700,New York,Manhattan,9522,77957.0,30.1,42.9,13.9,0.0,8.4,17.7,25.3,10.0,4.2,66.3,8.8,6.2,33.7,41.0,30.0,30.0,186.3658536585366,27.82926829268293,0.7317073170731707,4.305818105440034,0.6609318154472691,0.32366907740137146,-0.1406732310937668,1.1252741239424073,1,4.305818105440034
36061017800,New York,Manhattan,3825,32896.0,52.7,20.8,16.5,0.0,6.5,24.6,32.9,4.8,0.5,69.8,18.8,4.0,36.5,41.0,28.0,18.0,178.1951219512195,30.73170731707317,0.4390243902439024,10.718954248366012,-0.9136823843820151,-0.4029624699861916,0.38074171988215005,-1.6973865742503569,0,9.797518011880051
36061017900,New York,Manhattan,9064,75997.0,21.0,66.9,2.8,0.0,7.0,10.8,6.9,7.9,0.0,71.3,5.7,10.8,32.5,83.0,38.0,72.0,123.3734939759036,6.578313253012048,0.8674698795180723,9.157105030891438,0.592441461667606,1.1127712103109426,-0.6620881820696835,2.3673008540482323,1,9.157105030891438
36061018000,New York,Manhattan,8275,31842.0,62.0,5.2,20.5,0.0,10.1,25.7,29.5,3.3,0.9,79.1,12.7,1.3,34.6,33.0,27.0,12.0,132.06060606060606,18.87878787878788,0.3636363636363636,3.987915407854985,-0.9505134215676093,-0.9158788563774127,0.4638658425014989,-2.330258120446521,0,3.987915407854985
36061018100,New York,Manhattan,9008,70075.0,14.5,57.6,17.1,0.0,7.7,7.4,1.9,9.1,0.9,69.7,11.2,7.0,30.8,30.0,26.0,22.0,119.26666666666668,26.3,0.7333333333333333,3.3303730017761985,0.3855027498904812,0.8069941338084837,-0.9190172883476714,2.111514172046636,1,3.3303730017761985
36061018200,New York,Manhattan,7206,23451.0,62.1,7.6,21.2,0.0,6.5,43.0,59.1,4.3,0.0,82.7,7.7,2.9,33.3,37.0,27.0,17.0,200.51351351351352,21.97297297297297,0.4594594594594595,5.134610047182903,-1.243729012672279,-0.8369686430864556,1.7711815891512612,-3.8518792449099957,0,5.134610047182903
36061018300,New York,Manhattan,8232,100956.0,16.5,70.1,3.0,0.4,8.7,6.4,0.0,6.4,1.9,67.4,12.4,7.7,30.9,56.0,36.0,47.0,118.01785714285714,16.910714285714285,0.8392857142857143,6.802721088435374,1.4646102065587336,1.2179848280322183,-0.9945846725470796,3.6771797071380314,1,6.802721088435374
36061018400,New York,Manhattan,7796,25581.0,51.1,5.3,35.7,0.0,6.2,33.2,47.1,14.5,2.6,70.3,8.8,2.1,36.6,33.0,26.0,13.0,165.15151515151516,46.121212121212125,0.3939393939393939,4.232939969214982,-1.1692981690239719,-0.9125909308236227,1.030621223997061,-3.1125103238446554,0,4.232939969214982
36061018500,New York,Manhattan,5174,91776.0,7.8,56.9,15.4,0.2,15.0,7.2,0.0,6.1,1.9,71.8,5.5,9.6,35.8,42.0,23.0,33.0,196.28571428571428,1.738095238095238,0.7857142857142857,8.117510630073445,1.1438237536519444,0.7839786549319545,-0.9341307651875531,2.861933173771452,1,8.117510630073445
36061018600,New York,Manhattan,7310,24769.0,38.7,3.4,51.1,0.1,4.6,44.4,57.0,1.5,0.0,80.6,5.5,12.4,35.4,9.0,9.0,2.0,181.44444444444449,82.66666666666667,0.2222222222222222,1.231190150478796,-1.1976727441612607,-0.9750615163456305,1.8769759270304325,-4.049710187537324,0,1.231190150478796
36061018700,New York,Manhattan,8310,110385.0,10.0,72.7,5.8,0.0,9.5,12.0,14.3,12.0,1.5,60.4,10.7,9.1,31.5,32.0,30.0,22.0,71.3125,10.46875,0.6875,3.8507821901323704,1.7940977299201841,1.3034708924307554,-0.5714073210303936,3.668975943381333,1,3.8507821901323704
36061018800,New York,Manhattan,5452,29146.0,54.5,17.2,22.9,0.0,4.1,29.7,38.1,7.1,5.2,71.6,13.6,1.2,34.0,51.0,42.0,27.0,169.0,23.764705882352946,0.5294117647058824,9.354365370506237,-1.044722602072697,-0.5213277899226273,0.7661353792991318,-2.3321857712944563,0,9.354365370506237
36061018900,New York,Manhattan,12825,28158.0,45.9,22.6,23.1,0.2,4.6,36.0,43.4,4.9,1.8,75.7,12.1,2.2,35.7,107.0,64.0,60.0,195.53271028037383,27.074766355140188,0.5607476635514018,8.343079922027291,-1.0792473314269353,-0.3437798100179738,1.2422098997554036,-2.665237041200313,0,8.343079922027291
36061019000,New York,Manhattan,3194,58750.0,12.5,15.9,58.7,1.0,9.3,17.7,13.3,6.4,1.6,78.0,6.8,4.0,34.9,14.0,13.0,5.0,125.5,42.07142857142857,0.3571428571428571,4.383218534752661,-0.01023870753537801,-0.5640708221218957,-0.1406732310937668,-0.43363629856350694,0,4.383218534752661
36061019100,New York,Manhattan,9545,83188.0,12.1,68.3,7.7,0.0,8.1,10.2,9.1,4.7,1.6,70.0,14.2,5.7,31.4,38.0,32.0,16.0,96.57894736842104,20.84210526315789,0.4210526315789473,3.981141959140911,0.8437241831112575,1.1588021680640006,-0.7074286125893284,2.7099549637645866,1,3.981141959140911
36061019200,New York,Manhattan,4066,16206.0,56.3,1.7,36.6,0.0,3.9,56.6,68.9,7.0,0.0,77.2,10.0,2.9,33.7,,,,,,,0.0,-1.4968987132506764,-1.0309562507600585,2.798898014263213,-5.326752978273948,0,0.0
36061019300,New York,Manhattan,9327,32236.0,44.7,34.8,11.2,0.0,7.1,32.1,18.6,5.7,0.5,71.6,19.0,0.0,30.1,139.0,92.0,43.0,164.0863309352518,15.856115107913668,0.3093525179856115,14.902969872413424,-0.936745462695575,0.05734710754439126,0.9474971013777117,-1.8268954565288955,0,9.797518011880051
36061019400,New York,Manhattan,6861,27273.0,56.3,4.9,33.6,0.0,2.4,54.5,74.4,7.8,3.1,70.6,14.5,4.0,32.2,25.0,21.0,15.0,170.08,34.0,0.6,3.643783704999271,-1.110172822801936,-0.9257426330387823,2.640206507444456,-4.6761219632851745,0,3.643783704999271
36061019500,New York,Manhattan,7608,117045.0,18.2,65.6,1.7,0.0,12.3,12.3,4.8,6.0,1.0,76.0,7.3,7.5,37.2,103.0,56.0,20.0,168.09708737864077,5.553398058252427,0.1941747572815534,13.538380651945321,2.0268251565388353,1.0700281781116738,-0.5487371057705711,3.6455904404210804,1,9.797518011880051
36061019600,New York,Manhattan,4327,19045.0,48.9,9.7,29.2,0.0,5.1,37.3,45.8,3.4,0.8,80.2,7.3,5.2,35.6,19.0,16.0,9.0,72.6842105263158,42.526315789473685,0.4736842105263157,4.391033048301364,-1.3976925324443177,-0.7679222064568682,1.340447499214634,-3.5060622381158195,0,4.391033048301364
36061019701,New York,Manhattan,939,72000.0,19.0,45.8,6.5,0.0,27.5,36.9,59.1,5.3,2.9,70.3,10.8,8.6,31.2,55.0,45.0,17.0,135.14545454545456,14.8,0.3090909090909091,58.57294994675186,0.4527700616383646,0.4190189184612779,1.310220545534871,-0.43843156543522843,0,9.797518011880051
36061019702,New York,Manhattan,2127,63135.0,23.2,32.8,34.0,0.0,8.4,25.7,42.5,3.8,1.3,67.7,6.7,15.6,31.2,38.0,28.0,14.0,155.92105263157896,17.342105263157894,0.3684210526315789,17.865538316878233,0.14299098701759264,-0.008411403531406311,0.4638658425014989,-0.3292862590153126,0,9.797518011880051
